profile_id,primary_sales_product_type,first_booking_time,first_issued_time,last_booking_time,last_issued_time,avg_booking_invoice_amount_idr,avg_issued_invoice_amount_idr,count_booking,count_issued
8244132,FLIGHT,1970-01-01 00:24:16.186485117,1970-01-01 00:24:42.849632191,1970-01-01 00:24:42.849414759,1970-01-01 00:24:42.849632191,1041588.3333333334,1141025.0,3,1
17874807,FLIGHT,1970-01-01 00:25:14.924460136,,1970-01-01 00:25:14.924460136,,581829.0,,1,0
13386714,HOTEL,1970-01-01 00:24:40.224250152,,1970-01-01 00:24:40.224432746,,1090864.5,,2,0
22697210,FLIGHT,1970-01-01 00:25:07.091156962,,1970-01-01 00:25:07.091156962,,1581130.88884,,1,0
7221259,FLIGHT,1970-01-01 00:24:58.713969864,1970-01-01 00:24:59.563268771,1970-01-01 00:25:40.203275981,1970-01-01 00:24:59.563268771,1216602.0,1091194.0,8,1
16874716,HOTEL,1970-01-01 00:24:53.887883437,1970-01-01 00:24:53.889444734,1970-01-01 00:25:44.071258451,1970-01-01 00:25:44.071501408,304801.5675675676,323277.8888888889,37,18
6959387,TRAIN,1970-01-01 00:25:05.701189000,1970-01-01 00:25:05.701726000,1970-01-01 00:25:45.144483000,1970-01-01 00:25:45.145234000,244168.36363636365,223266.3333333333,11,9
14988977,HOTEL,1970-01-01 00:25:12.036279202,1970-01-01 00:25:12.093508222,1970-01-01 00:25:12.046506709,1970-01-01 00:25:12.093508222,268465.33333333326,269204.0,3,1
6189483,HOTEL,1970-01-01 00:25:47.442077742,1970-01-01 00:25:47.464223741,1970-01-01 00:25:47.462079491,1970-01-01 00:25:47.464223741,1465814.25,1614963.0,4,1
6967899,HOTEL,1970-01-01 00:24:05.918851229,1970-01-01 00:24:16.365070046,1970-01-01 00:24:20.976539743,1970-01-01 00:24:16.365070046,402044.0,397833.0,6,1
4057259,HOTEL,1970-01-01 00:24:20.549630520,,1970-01-01 00:24:20.549630520,,827794.0,,1,0
81729601,TRAIN,1970-01-01 00:25:37.442663000,1970-01-01 00:25:40.896918000,1970-01-01 00:25:40.896486000,1970-01-01 00:25:40.896918000,194707.3333333333,104984.0,3,1
18747469,FLIGHT,1970-01-01 00:24:56.996738945,1970-01-01 00:25:21.863904216,1970-01-01 00:25:21.859282286,1970-01-01 00:25:21.863904216,1847010.75,448625.0,8,1
16430934,FLIGHT,1970-01-01 00:24:52.863847254,1970-01-01 00:24:52.936144608,1970-01-01 00:25:47.962630373,1970-01-01 00:25:47.962971224,2974968.1060682,3233352.236127428,10,7
10489237,HOTEL,1970-01-01 00:24:27.519237127,,1970-01-01 00:24:27.519467347,,793270.5,,2,0
4255771,HOTEL,1970-01-01 00:23:36.580648128,,1970-01-01 00:23:36.580648128,,386749.0,,1,0
12729308,FLIGHT,1970-01-01 00:24:37.323045319,1970-01-01 00:24:37.328057350,1970-01-01 00:24:39.663087277,1970-01-01 00:24:37.328057350,317229.0,316254.0,2,1
17626040,HOTEL,1970-01-01 00:24:56.848609630,1970-01-01 00:24:56.929913707,1970-01-01 00:25:37.943870236,1970-01-01 00:25:37.944458992,483963.0358111538,535927.040644,13,3
7552664,FLIGHT,1970-01-01 00:24:10.883860027,1970-01-01 00:24:10.884103021,1970-01-01 00:25:06.428872488,1970-01-01 00:25:06.429007274,912467.0769230768,979426.909090909,13,11
6134307,FLIGHT,1970-01-01 00:23:56.948062768,1970-01-01 00:23:56.950279912,1970-01-01 00:23:56.948062768,1970-01-01 00:23:56.950279912,1344448.0,1344448.0,1,1
17380818,FLIGHT,1970-01-01 00:25:43.296386476,,1970-01-01 00:25:43.296386476,,3508930.41525,,1,0
7992214,FLIGHT,1970-01-01 00:24:14.335482106,1970-01-01 00:24:14.376192752,1970-01-01 00:24:14.375739398,1970-01-01 00:24:14.376192752,410638.0,411021.0,2,1
8331130,FLIGHT,1970-01-01 00:24:16.735553257,,1970-01-01 00:24:16.735553257,,253234.0,,1,0
18213609,FLIGHT,1970-01-01 00:24:55.449746401,1970-01-01 00:24:55.743124355,1970-01-01 00:24:55.742865703,1970-01-01 00:24:55.743124355,322104.94584000006,402029.41072,2,1
22774722,HOTEL,1970-01-01 00:25:09.543039523,1970-01-01 00:25:09.548084884,1970-01-01 00:25:22.460137357,1970-01-01 00:25:22.460751094,439610.5555555556,304910.4,18,5
3143126,FLIGHT,1970-01-01 00:23:12.482967277,,1970-01-01 00:23:12.482967277,,1026903.0,,1,0
7286951,HOTEL,1970-01-01 00:24:09.198424469,1970-01-01 00:24:09.198785714,1970-01-01 00:25:41.230343437,1970-01-01 00:25:41.231324084,791307.4285714285,778914.8333333333,7,6
10026008,FLIGHT,1970-01-01 00:24:25.797557658,1970-01-01 00:24:31.556927058,1970-01-01 00:25:15.690464539,1970-01-01 00:25:15.691248507,1089138.0,1163884.0,5,2
30197772,FLIGHT,1970-01-01 00:25:17.232324286,1970-01-01 00:25:17.232594194,1970-01-01 00:25:39.150065800,1970-01-01 00:25:39.152393073,545092.9600000001,553469.6842105263,25,19
12647143,HOTEL,1970-01-01 00:24:50.703108287,1970-01-01 00:25:09.795010873,1970-01-01 00:25:29.996444907,1970-01-01 00:25:29.996683618,542796.4390243902,504414.625,41,8
11044528,HOTEL,1970-01-01 00:24:29.583405010,1970-01-01 00:24:29.583596089,1970-01-01 00:24:29.583405010,1970-01-01 00:24:29.583596089,378312.0,378312.0,1,1
3148363,TRAIN,1970-01-01 00:25:11.939561000,1970-01-01 00:25:12.539310000,1970-01-01 00:25:22.241766000,1970-01-01 00:25:22.242007000,285507.0909090909,238524.0,11,4
68491031,TRAIN,1970-01-01 00:25:30.930430000,,1970-01-01 00:25:30.930430000,,239622.0,,1,0
55223462,HOTEL,1970-01-01 00:25:26.145121362,1970-01-01 00:25:27.430620536,1970-01-01 00:25:36.722359832,1970-01-01 00:25:36.722486050,1029113.6521739132,804899.8,23,5
82185865,TRAIN,1970-01-01 00:25:40.378036000,1970-01-01 00:25:40.379739000,1970-01-01 00:25:40.378036000,1970-01-01 00:25:40.379739000,219353.0,219353.0,1,1
44297466,FLIGHT,1970-01-01 00:25:34.314608343,1970-01-01 00:25:34.317069932,1970-01-01 00:25:34.314608343,1970-01-01 00:25:34.317069932,780144.0,780144.0,1,1
17311918,FLIGHT,1970-01-01 00:24:53.009862532,1970-01-01 00:24:53.010937473,1970-01-01 00:25:37.692044340,1970-01-01 00:25:27.420735718,2556348.0454545454,2125963.875,22,8
85698831,HOTEL,1970-01-01 00:25:39.574489497,1970-01-01 00:25:39.574884646,1970-01-01 00:25:39.574734544,1970-01-01 00:25:39.575366479,699564.1660000001,577722.789,3,2
5712309,FLIGHT,1970-01-01 00:23:53.296952950,1970-01-01 00:23:53.302522565,1970-01-01 00:24:11.217314932,1970-01-01 00:24:11.217919838,555795.7,549504.3333333334,10,3
4150224,FLIGHT,1970-01-01 00:23:34.837539938,1970-01-01 00:23:34.838010106,1970-01-01 00:25:35.001110037,1970-01-01 00:25:35.001761947,4044071.6666666665,3339099.4285714286,15,7
10859942,TRAIN,1970-01-01 00:25:01.080126000,1970-01-01 00:25:01.293584000,1970-01-01 00:25:01.477977000,1970-01-01 00:25:01.478361000,154315.4,169373.0,15,2
13139029,HOTEL,1970-01-01 00:25:27.003292931,1970-01-01 00:25:33.962068075,1970-01-01 00:25:42.325640503,1970-01-01 00:25:42.325819045,299793.04298875,290023.32762166666,8,3
10316920,FLIGHT,1970-01-01 00:24:26.914134555,,1970-01-01 00:24:29.348718188,,286482.41181,,3,0
3454791,TRIP,1970-01-01 00:25:11.280863000,1970-01-01 00:25:11.308585339,1970-01-01 00:25:26.205329000,1970-01-01 00:25:11.911304000,2067528.0,1419988.0,8,2
5122196,FLIGHT,1970-01-01 00:23:47.074490712,1970-01-01 00:24:04.442681159,1970-01-01 00:24:54.301056961,1970-01-01 00:24:54.304010536,952910.625,905513.1666666665,8,6
9906190,FLIGHT,1970-01-01 00:24:34.518031961,1970-01-01 00:24:34.519985575,1970-01-01 00:25:48.862228329,1970-01-01 00:25:48.846662338,1327154.3032786886,1361740.1616161612,122,99
7641834,FLIGHT,1970-01-01 00:24:11.463242829,1970-01-01 00:24:23.225763715,1970-01-01 00:25:48.503155647,1970-01-01 00:25:48.508742530,689343.9210526315,757817.0,38,18
67012539,TRAIN,1970-01-01 00:25:30.780999000,1970-01-01 00:25:30.782552000,1970-01-01 00:25:31.820681000,1970-01-01 00:25:31.821027000,171767.5,171767.5,2,2
9429670,TRIP,1970-01-01 00:24:53.994752348,1970-01-01 00:24:54.033844376,1970-01-01 00:25:44.609134000,1970-01-01 00:25:44.609467000,6017354.521739131,5747429.75,23,8
23261065,HOTEL,1970-01-01 00:25:08.466434402,,1970-01-01 00:25:08.466434402,,467760.52575,,1,0
24183952,FLIGHT,1970-01-01 00:25:10.993339003,1970-01-01 00:25:10.994303908,1970-01-01 00:25:34.505567749,1970-01-01 00:25:34.049274502,1540293.35,1324014.4615384615,20,13
6087070,FLIGHT,1970-01-01 00:23:56.581248323,1970-01-01 00:23:56.581779116,1970-01-01 00:23:56.582497701,1970-01-01 00:23:56.581779116,666071.0,761284.0,2,1
23363000,HOTEL,1970-01-01 00:25:08.727924129,1970-01-01 00:25:08.728992731,1970-01-01 00:25:47.876224123,1970-01-01 00:25:47.876402851,653299.3,710096.75,10,8
19573462,FLIGHT,1970-01-01 00:25:40.391528936,1970-01-01 00:25:40.397549721,1970-01-01 00:25:40.391528936,1970-01-01 00:25:40.397549721,561000.0,561000.0,1,1
19206925,TRAIN,1970-01-01 00:25:44.876946000,,1970-01-01 00:25:44.876946000,,149583.0,,1,0
87490740,FLIGHT,1970-01-01 00:25:40.549094520,1970-01-01 00:25:40.551598118,1970-01-01 00:25:40.549094520,1970-01-01 00:25:40.551598118,1081000.0,1081000.0,1,1
20052216,HOTEL,1970-01-01 00:24:59.862023673,,1970-01-01 00:24:59.862023673,,247021.75125,,1,0
5066275,FLIGHT,1970-01-01 00:23:46.458643459,1970-01-01 00:23:46.459360169,1970-01-01 00:25:32.560658893,1970-01-01 00:25:32.560812766,1594147.8113207547,1619144.652173913,53,46
20958412,TRAIN,1970-01-01 00:25:26.744054000,,1970-01-01 00:25:26.744054000,,80929.0,,1,0
10403301,HOTEL,1970-01-01 00:24:34.026143019,1970-01-01 00:24:34.029891439,1970-01-01 00:24:34.098814230,1970-01-01 00:24:34.029891439,225035.25,289553.0,4,1
58592249,HOTEL,1970-01-01 00:25:39.690710987,1970-01-01 00:25:39.692163154,1970-01-01 00:25:39.690710987,1970-01-01 00:25:39.692163154,807378.0,807378.0,1,1
73919273,FLIGHT,1970-01-01 00:25:34.590177698,1970-01-01 00:25:34.590524859,1970-01-01 00:25:34.590447820,1970-01-01 00:25:34.590524859,2601900.0,2853800.0,2,1
8402120,HOTEL,1970-01-01 00:24:36.084904180,1970-01-01 00:24:36.085027571,1970-01-01 00:24:36.591587962,1970-01-01 00:24:36.591804234,309390.5,279772.0,6,2
8084532,HOTEL,1970-01-01 00:24:15.013578657,1970-01-01 00:24:15.014056842,1970-01-01 00:25:20.688758904,1970-01-01 00:25:20.688815214,916403.9166666665,1031062.1,12,10
65033315,FLIGHT,1970-01-01 00:25:29.596278737,,1970-01-01 00:25:29.596278737,,2313894.45708,,1,0
62347616,TRAIN,1970-01-01 00:25:41.474896000,,1970-01-01 00:25:41.474896000,,65089.0,,1,0
73828871,FLIGHT,1970-01-01 00:25:33.435562636,,1970-01-01 00:25:33.437963388,,1216641.0,,2,0
52790985,FLIGHT,1970-01-01 00:25:25.698557497,,1970-01-01 00:25:25.698557497,,1119112.0,,1,0
10148209,FLIGHT,1970-01-01 00:24:26.245229811,1970-01-01 00:24:26.245893338,1970-01-01 00:24:27.798714485,1970-01-01 00:24:27.799747609,3058485.5,3058485.5,2,2
53632104,TRAIN,1970-01-01 00:25:24.890529000,1970-01-01 00:25:25.485898000,1970-01-01 00:25:25.483863000,1970-01-01 00:25:25.485898000,177326.0,179848.0,2,1
4069761,HOTEL,1970-01-01 00:24:23.221943335,1970-01-01 00:24:23.222186710,1970-01-01 00:25:44.853863407,1970-01-01 00:25:33.557263353,358712.0714285714,339903.5,14,12
3360015,FLIGHT,1970-01-01 00:23:20.053030343,1970-01-01 00:23:20.054441893,1970-01-01 00:24:15.505547021,1970-01-01 00:24:15.512145934,1135904.0,1243901.6666666667,4,3
18573259,HOTEL,1970-01-01 00:24:56.437317508,1970-01-01 00:24:57.013960991,1970-01-01 00:25:44.975837169,1970-01-01 00:25:00.531481315,247886.05263157896,213866.0,19,3
3270776,TRIP,1970-01-01 00:25:45.976671000,1970-01-01 00:25:45.977126000,1970-01-01 00:25:45.976671000,1970-01-01 00:25:45.977126000,3662288.0,3662288.0,1,1
26181788,TRAIN,1970-01-01 00:25:12.616097000,1970-01-01 00:25:12.616473000,1970-01-01 00:25:12.616097000,1970-01-01 00:25:12.616473000,891734.0,891734.0,1,1
16759436,TRAIN,1970-01-01 00:25:00.633284000,1970-01-01 00:25:00.633965000,1970-01-01 00:25:41.845037000,1970-01-01 00:25:41.847048000,108669.11111111112,110442.16666666669,9,6
94346274,FLIGHT,1970-01-01 00:25:43.981428870,,1970-01-01 00:25:43.981428870,,1047186.3384,,1,0
24108214,FLIGHT,1970-01-01 00:25:10.580741040,1970-01-01 00:25:10.581154742,1970-01-01 00:25:22.314667131,1970-01-01 00:25:22.314937242,2174462.5288786003,2174462.5288786003,5,5
103306524,TRAIN,1970-01-01 00:25:48.657037000,1970-01-01 00:25:48.657660000,1970-01-01 00:25:48.657242000,1970-01-01 00:25:48.657660000,299605.0,299915.0,2,1
7397799,FLIGHT,1970-01-01 00:24:10.018926850,1970-01-01 00:24:10.019397371,1970-01-01 00:24:10.429288104,1970-01-01 00:24:10.430094190,2392199.0,2392199.0,2,2
33233629,FLIGHT,1970-01-01 00:25:31.353175737,,1970-01-01 00:25:31.353175737,,444600.0,,1,0
20258269,FLIGHT,1970-01-01 00:25:00.387605986,1970-01-01 00:25:00.387799521,1970-01-01 00:25:37.837834310,1970-01-01 00:25:24.974663363,2064406.3333333333,809809.5,6,4
3790228,FLIGHT,1970-01-01 00:23:28.018751547,1970-01-01 00:23:28.098073960,1970-01-01 00:23:42.331899529,1970-01-01 00:23:35.360182212,777825.7142857142,804325.0,7,2
18580967,FLIGHT,1970-01-01 00:24:56.463648169,1970-01-01 00:24:56.487274559,1970-01-01 00:25:47.427089213,1970-01-01 00:25:45.958114990,838691.2857142858,844610.3,14,10
1277969,HOTEL,1970-01-01 00:23:58.158642978,1970-01-01 00:23:58.159296592,1970-01-01 00:25:48.684194056,1970-01-01 00:25:48.684380882,1919727.5625,1294680.6363636365,16,11
5644690,FLIGHT,1970-01-01 00:23:52.627098134,1970-01-01 00:23:52.628033252,1970-01-01 00:25:48.322316056,1970-01-01 00:25:47.430800673,1157034.8541666665,810324.3,48,30
18634585,HOTEL,1970-01-01 00:24:57.605468101,,1970-01-01 00:25:29.288559606,,782511.5,,4,0
80965147,TRAIN,1970-01-01 00:25:37.679959000,1970-01-01 00:25:37.680882000,1970-01-01 00:25:37.680111000,1970-01-01 00:25:37.680882000,98122.5,98049.0,2,1
6166615,FLIGHT,1970-01-01 00:25:44.627392165,1970-01-01 00:25:44.628091328,1970-01-01 00:25:44.627392165,1970-01-01 00:25:44.628091328,4236993.9054,4236993.9054,1,1
15118130,FLIGHT,1970-01-01 00:24:46.118843798,1970-01-01 00:24:46.131240121,1970-01-01 00:25:10.633435541,1970-01-01 00:24:46.131240121,1780717.25,872821.0,4,1
73286519,FLIGHT,1970-01-01 00:25:36.283335688,1970-01-01 00:25:36.287620750,1970-01-01 00:25:36.283335688,1970-01-01 00:25:36.287620750,1961755.0,1961755.0,1,1
51857515,TRAIN,1970-01-01 00:25:25.228205000,1970-01-01 00:25:25.228627000,1970-01-01 00:25:29.143943000,1970-01-01 00:25:29.144365000,295939.0,451577.0,7,2
90000898,HOTEL,1970-01-01 00:25:41.844825629,,1970-01-01 00:25:41.844825629,,758599.0,,1,0
12485807,FLIGHT,1970-01-01 00:24:36.141955383,1970-01-01 00:24:36.142732321,1970-01-01 00:24:53.772574726,1970-01-01 00:24:53.776017207,923602.0,923602.0,3,3
82421719,FLIGHT,1970-01-01 00:25:37.804342167,1970-01-01 00:25:37.804515072,1970-01-01 00:25:37.804342167,1970-01-01 00:25:37.804515072,2342635.33114,2342635.33114,1,1
101069198,FLIGHT,1970-01-01 00:25:47.382048607,1970-01-01 00:25:47.382563468,1970-01-01 00:25:47.382048607,1970-01-01 00:25:47.382563468,571719.12357,571719.12357,1,1
16875880,FLIGHT,1970-01-01 00:24:51.815330703,,1970-01-01 00:25:31.997310439,,301346.9549748571,,7,0
19605362,TRAIN,1970-01-01 00:25:28.509721000,1970-01-01 00:25:28.510294000,1970-01-01 00:25:28.509721000,1970-01-01 00:25:28.510294000,184837.0,184837.0,1,1
6981980,FLIGHT,1970-01-01 00:24:06.087590667,1970-01-01 00:24:06.088363590,1970-01-01 00:24:06.087590667,1970-01-01 00:24:06.088363590,952764.0,952764.0,1,1
85035147,FLIGHT,1970-01-01 00:25:39.176340153,1970-01-01 00:25:39.176702753,1970-01-01 00:25:39.176340153,1970-01-01 00:25:39.176702753,1931355.0,1931355.0,1,1
10407474,TRAIN,1970-01-01 00:25:44.057908000,,1970-01-01 00:25:44.057908000,,119454.0,,1,0
45431929,FLIGHT,1970-01-01 00:25:21.434183698,,1970-01-01 00:25:21.434183698,,1121031.0,,1,0
18579070,HOTEL,1970-01-01 00:24:56.459908880,1970-01-01 00:24:56.464407716,1970-01-01 00:25:45.319559239,1970-01-01 00:25:45.319875466,395525.75,314611.5,4,2
13727246,FLIGHT,1970-01-01 00:24:43.929776445,1970-01-01 00:24:43.930323083,1970-01-01 00:24:44.666696604,1970-01-01 00:24:44.667121226,2082561.0,2082561.0,3,3
96950026,HOTEL,1970-01-01 00:25:45.215776839,1970-01-01 00:25:45.216584043,1970-01-01 00:25:45.215776839,1970-01-01 00:25:45.216584043,397942.0,397942.0,1,1
4243973,HOTEL,1970-01-01 00:24:49.419732164,1970-01-01 00:25:38.976190673,1970-01-01 00:25:38.976039466,1970-01-01 00:25:38.976190673,1185212.0,1741530.0,6,1
4085683,TRAIN,1970-01-01 00:25:00.771382000,1970-01-01 00:25:00.776513000,1970-01-01 00:25:48.155741000,1970-01-01 00:25:48.155903000,217863.0606060606,215248.8028169014,99,71
12846678,FLIGHT,1970-01-01 00:24:37.892700740,,1970-01-01 00:24:38.193093657,,654342.5,,2,0
5581550,HOTEL,1970-01-01 00:24:52.575437476,1970-01-01 00:24:52.576414400,1970-01-01 00:25:31.465065095,1970-01-01 00:25:31.465327947,831343.6206896552,700769.6428571428,29,14
40295157,HOTEL,1970-01-01 00:25:33.353083337,1970-01-01 00:25:33.354441214,1970-01-01 00:25:43.981951766,1970-01-01 00:25:43.983236425,348960.8571428572,305507.0,7,5
8721505,HOTEL,1970-01-01 00:24:52.236302425,1970-01-01 00:25:09.811462966,1970-01-01 00:25:20.327658320,1970-01-01 00:25:20.328065432,1749057.9,1652927.0,10,4
52785806,HOTEL,1970-01-01 00:25:24.555594964,,1970-01-01 00:25:24.555594964,,2852894.0,,1,0
19098214,HOTEL,1970-01-01 00:24:57.788968422,1970-01-01 00:24:57.789854122,1970-01-01 00:25:01.346970806,1970-01-01 00:24:57.789854122,249219.3333333333,292392.0,3,1
19763287,FLIGHT,1970-01-01 00:24:59.229800220,,1970-01-01 00:24:59.233834863,,8428481.0,,2,0
11403148,HOTEL,1970-01-01 00:25:23.692492949,1970-01-01 00:25:23.697416250,1970-01-01 00:25:26.474908271,1970-01-01 00:25:26.475040270,350872.0,350872.0,2,2
6214144,TRAIN,1970-01-01 00:25:16.099737000,,1970-01-01 00:25:16.099737000,,359239.0,,1,0
6722049,TRAIN,1970-01-01 00:24:53.621293000,1970-01-01 00:24:53.638356000,1970-01-01 00:25:18.625781000,1970-01-01 00:25:18.626257000,253414.66666666663,238108.5,3,2
7055915,TRAIN,1970-01-01 00:25:37.575803000,1970-01-01 00:25:37.576076000,1970-01-01 00:25:41.047940000,1970-01-01 00:25:41.048180000,544527.5,544527.5,2,2
6826414,HOTEL,1970-01-01 00:24:04.264070245,,1970-01-01 00:24:04.264070245,,474855.0,,1,0
8404146,FLIGHT,1970-01-01 00:24:17.180493580,,1970-01-01 00:24:17.180493580,,486234.0,,1,0
19528440,FLIGHT,1970-01-01 00:24:59.125147686,1970-01-01 00:25:40.688782859,1970-01-01 00:25:40.688569403,1970-01-01 00:25:40.688782859,1941054.5,3317413.0,2,1
9644135,HOTEL,1970-01-01 00:25:24.119907665,1970-01-01 00:25:24.120115301,1970-01-01 00:25:44.862260106,1970-01-01 00:25:41.995686297,2037806.6577356004,1265837.3877833334,10,3
11939325,FLIGHT,1970-01-01 00:25:03.886634355,1970-01-01 00:25:03.887343441,1970-01-01 00:25:20.061763655,1970-01-01 00:25:20.061938639,314129.2,337259.75,5,4
11286413,FLIGHT,1970-01-01 00:24:30.573971957,,1970-01-01 00:24:30.573971957,,1135722.076008,,1,0
9523209,FLIGHT,1970-01-01 00:24:23.658398887,1970-01-01 00:24:23.659512035,1970-01-01 00:25:07.894755177,1970-01-01 00:25:07.897822431,697750.0909090908,518134.3,33,20
6991425,FLIGHT,1970-01-01 00:24:06.186569925,1970-01-01 00:24:06.192462124,1970-01-01 00:25:30.244368020,1970-01-01 00:25:30.246742124,786907.2,859660.6666666665,5,3
19388554,HOTEL,1970-01-01 00:24:58.466156241,,1970-01-01 00:25:33.833590260,,1097537.4,,5,0
61133720,TRAIN,1970-01-01 00:25:46.565365000,1970-01-01 00:25:46.566770000,1970-01-01 00:25:48.431715000,1970-01-01 00:25:46.566770000,455759.75,274714.0,4,1
26124582,TRIP,1970-01-01 00:25:48.513605000,1970-01-01 00:25:48.514090000,1970-01-01 00:25:48.513605000,1970-01-01 00:25:48.514090000,2141801.0,2141801.0,1,1
21880146,FLIGHT,1970-01-01 00:25:05.172474958,1970-01-01 00:25:05.172806293,1970-01-01 00:25:05.172474958,1970-01-01 00:25:05.172806293,847145.0,847145.0,1,1
39846815,FLIGHT,1970-01-01 00:25:19.184953295,1970-01-01 00:25:19.392623273,1970-01-01 00:25:45.830173465,1970-01-01 00:25:43.911541472,1581579.445226923,901926.5384615384,26,13
21798705,FLIGHT,1970-01-01 00:25:04.757545672,1970-01-01 00:25:37.540630131,1970-01-01 00:25:37.540120276,1970-01-01 00:25:37.540630131,1148256.064024,2986037.53048,5,1
6778415,FLIGHT,1970-01-01 00:24:03.697238403,,1970-01-01 00:24:03.697238403,,6933024.0,,1,0
17919669,FLIGHT,1970-01-01 00:24:54.581862036,1970-01-01 00:24:54.585179521,1970-01-01 00:24:54.583538932,1970-01-01 00:24:54.585179521,2226721.829535,2311856.93767,2,1
23115720,HOTEL,1970-01-01 00:25:11.264300768,1970-01-01 00:25:11.264526877,1970-01-01 00:25:15.504411488,1970-01-01 00:25:11.264526877,557110.6666666665,1146919.0,3,1
2328649,HOTEL,1970-01-01 00:24:32.377922732,1970-01-01 00:24:32.378417239,1970-01-01 00:24:32.377922732,1970-01-01 00:24:32.378417239,662172.0,662172.0,1,1
18988022,HOTEL,1970-01-01 00:25:23.516686133,1970-01-01 00:25:23.537082059,1970-01-01 00:25:24.620933459,1970-01-01 00:25:24.577926373,558038.5202166665,536586.230157,9,2
4041142,HOTEL,1970-01-01 00:24:21.336074280,1970-01-01 00:24:21.336298091,1970-01-01 00:24:34.124723624,1970-01-01 00:24:34.124998211,371814.5,371814.5,2,2
8778264,FLIGHT,1970-01-01 00:24:28.293575504,1970-01-01 00:24:28.293870567,1970-01-01 00:25:26.747165180,1970-01-01 00:24:33.641388578,1818329.4285714289,1297341.2,7,5
4865740,FLIGHT,1970-01-01 00:23:43.964410528,,1970-01-01 00:23:43.964778521,,639676.5,,2,0
18923515,HOTEL,1970-01-01 00:24:57.861900038,,1970-01-01 00:24:58.781724323,,917129.0,,5,0
11219176,FLIGHT,1970-01-01 00:24:30.294118391,1970-01-01 00:24:30.299909406,1970-01-01 00:24:30.294118391,1970-01-01 00:24:30.299909406,932539.0,932539.0,1,1
7432326,HOTEL,1970-01-01 00:24:20.339179125,1970-01-01 00:24:20.633348520,1970-01-01 00:24:54.337612264,1970-01-01 00:24:20.633348520,269583.8571428572,293671.0,7,1
16150610,TRAIN,1970-01-01 00:24:49.719657000,1970-01-01 00:24:49.720036000,1970-01-01 00:25:34.480865000,1970-01-01 00:25:34.481067000,117918.2,118243.0588235294,50,34
9757693,TRIP,1970-01-01 00:25:28.806063000,1970-01-01 00:25:29.734336000,1970-01-01 00:25:48.059418000,1970-01-01 00:25:29.734336000,1825048.1666666667,2330771.0,6,1
21100291,HOTEL,1970-01-01 00:25:05.370861099,1970-01-01 00:25:05.371479337,1970-01-01 00:25:48.472121392,1970-01-01 00:25:48.472249954,721625.9523058824,659032.8369183784,68,37
7197297,FLIGHT,1970-01-01 00:24:18.078685996,,1970-01-01 00:24:18.078686522,,430404.0,,2,0
8122900,FLIGHT,1970-01-01 00:24:22.172577190,1970-01-01 00:24:22.172977354,1970-01-01 00:25:39.455775257,1970-01-01 00:25:39.456053330,641278.0322580645,679181.4375,31,16
74713872,TRAIN,1970-01-01 00:25:34.428019000,1970-01-01 00:25:34.429014000,1970-01-01 00:25:44.000967000,1970-01-01 00:25:44.001159000,686126.0,623150.25,6,4
3986484,FLIGHT,1970-01-01 00:23:31.438413020,1970-01-01 00:23:31.449946644,1970-01-01 00:25:42.446301812,1970-01-01 00:25:42.366345424,1232986.5588235294,1287428.3333333333,34,21
16830924,FLIGHT,1970-01-01 00:24:51.666837625,1970-01-01 00:24:51.667150004,1970-01-01 00:25:01.163987748,1970-01-01 00:25:01.164194375,1923323.69819325,1923323.69819325,4,4
449426,FLIGHT,1970-01-01 00:23:04.295401012,,1970-01-01 00:24:32.002692347,,2586047.333333333,,3,0
103166653,TRIP,1970-01-01 00:25:48.555364000,1970-01-01 00:25:48.555997000,1970-01-01 00:25:48.555364000,1970-01-01 00:25:48.555997000,4081195.0,4081195.0,1,1
8014350,HOTEL,1970-01-01 00:24:14.847405851,1970-01-01 00:25:39.082592495,1970-01-01 00:25:39.087593808,1970-01-01 00:25:39.087826106,495393.0,576734.5,5,2
34449548,FLIGHT,1970-01-01 00:25:17.021160178,1970-01-01 00:25:17.022791812,1970-01-01 00:25:17.021160178,1970-01-01 00:25:17.022791812,1014665.03526,1014665.03526,1,1
64800468,FLIGHT,1970-01-01 00:25:29.760738102,1970-01-01 00:25:29.761967493,1970-01-01 00:25:29.760738102,1970-01-01 00:25:29.761967493,1386639.0,1386639.0,1,1
24284273,HOTEL,1970-01-01 00:25:11.016204346,1970-01-01 00:25:12.566039294,1970-01-01 00:25:12.565768096,1970-01-01 00:25:12.566039294,437877.91322900006,396269.99424,2,1
35641453,FLIGHT,1970-01-01 00:25:16.866474670,1970-01-01 00:25:16.867549106,1970-01-01 00:25:16.867194870,1970-01-01 00:25:16.867549106,2340288.179011,2285753.162118,2,1
93422239,FLIGHT,1970-01-01 00:25:43.559533893,,1970-01-01 00:25:43.559876331,,7900900.0,,2,0
4667630,HOTEL,1970-01-01 00:23:41.682193317,,1970-01-01 00:23:41.682193317,,5352835.0,,1,0
381154,HOTEL,1970-01-01 00:24:03.229501534,1970-01-01 00:24:05.559925555,1970-01-01 00:24:06.991776283,1970-01-01 00:24:05.559925555,1908463.4,1890799.0,10,1
49642687,FLIGHT,1970-01-01 00:25:23.282020186,,1970-01-01 00:25:30.757765055,,969919.0,,5,0
